title,videoIDS,video_description,publishedDate,likes,dislikes,views,comment
"Live Smear Test, Q&A With The Nurse & Office Group Discussion",2uceXJ3d6xY,"Live smear test, Q&A with the nurse & Office group discussion 

After meeting with Jo's Cervical Cancer Trust this year, I wanted to do something to help encourage more women to book and attend their cervical screenings here in the UK as statistics had shown that 1 in 4 women skip the cervical screening, with the proportion increasing to 1 in 3 among those aged 25 to 29 and to 1 in 2 in some more deprived regions of the UK. I decided that something I think I would have found really reassuring before attending my first test, would have been to have watched someone else having their test and to understand a little more about it. Therefore, that's what I decided to do! Loaded with your questions from instagram, I took my camera (and Maddie and Lauren who filmed for me) into my smear with the absolutely lovely Jenny! Although filming this was certainly out of my comfort zone, I really hope it encourages any of you who feel a bit uncertain, or have simply put it off to call your local GP and book your smear tests. Let me know in the comments if you have after watching this, and please also feel free to share your experiences below too for others to read.

I will also be donating the money raised from Adsense on this video to Jo's Cervical Cancer Trust! If you'd like to make your own personal donation so they can continue to do the amazing work they do for women across the UK, click here: https://www.jostrust.org.uk/get-involved/donate/make-single-donation

For more information on Jo's Cervical Cancer Trust visit: https://www.jostrust.org.uk

Jo's Cervical Cancer Helpline: 0808 802 8000",2019-08-30T11:08:49Z,73653,1547,3777991,0
"B&BW Autumn Candles, Beach Cinema & Newest Obsessions | AD",VV_BfbT0S10,"B&BW Autumn Candles, Beach Cinema & Newest Obsessions
This video contains a paid for promotion
Click here to follow my 21 Buttons Profile: https://www.21buttons.com/zoesugg

M E N T I O N E D :
↠ Black Biker Boots - Zara 
↠ Floral Skirt - Zara 
↠ Blue Floral Skirt - Zara
↠ Metallic Pleated Skirt - Zara 
↠ Blue Hollywood T - Zara 
↠ Grey Dog T - Zara 
↠ White T Shirt Contrast Dress - Zara
↠ Lace Spotty Top - Zara 
↠ Rust Jumpsuit - Zara 
↠ Sheer Spotty Shirt - Zara 
↠ Bath & Bodyworks Candles - http://bit.ly/30l8KEQ
↠ Shipito - http://bit.ly/2NxfH2j
↠ Beach Cinema [gifted experience] - http://bit.ly/2MvLOja
↠ Ancestry Website - https://ancstry.me/2NsMdTb
↠ Sugar Rush on Netflix - http://bit.ly/30njlPL

F E A T U R I N G :
↠ Alfie: http://bit.ly/2uKk2oN
↠ Mark: http://bit.ly/29Y2AQ6
↠ Sean:  http://bit.ly/2ZdVZi5
↠ Poppy: http://bit.ly/2SrtF4W

W E A R I N G :
⇢ Glasses - Rayban [gifted] 
⇢ Grey Hoody - H&M 
⇢ Large Gold Hoops - Rock N Rose - [gifted] 
⇢ Jumper - Zara
⇢ Necklace - Missoma [gifted] 
⇢ White T Shirt Contrast Dress - Zara 
⇢ Necklace - Wanderlust + Co [gifted] 
⇢ White Future Self Hoody - [gifted by my boyfriend lol] 
⇢ Camo Jacket - Topshop 

C O O L  S H I Z Z
⇢ Filmm App: https://apple.co/2Z3FULG [co founder]
⇢ Cordially Invited: http://bit.ly/2HRDiFm",2019-08-21T10:50:28Z,36450,583,1162105,0
"He Crashed His Car, Autumn Shopping & Hen fun",KhKF9qz6yF4,"He Crashed His Car, Autumn Shopping & Hen fun

Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. It is also not a paid for promotion or a collaboration/advert with the brands featured. Anything featured below may have been sent by PR's, however I am never under any obligation to post & only talk about or use products I like & would naturally recommend --

M E N T I O N E D :
↠ *It Cosmetics CC Cream - http://bit.ly/2Fu7Tct [gift]
↠ *Maybelline Erase Concealer - http://bit.ly/2NbvAuU 
↠ *Urban Decay Naked Concealer - http://bit.ly/2NbBfB3
↠ Kylie Cosmetics Concealer - http://bit.ly/2Mm1K7l [gift]
↠ *Chanel Bronzer - http://bit.ly/2NcUJpe 
↠ Nars Blush Palette - http://bit.ly/33IqL1Q [gift]
↠ *Nars Eyeshadow Palette - http://bit.ly/2YXkUY6 [gift]
↠ *Too Faced Damn Girl Mascara - http://bit.ly/2YVST39 [gift]
↠ *Zoella x Colourpop Liquid Lip ""@ Me"" - http://bit.ly/2ylmxir 
↠ *Mirror - H&M - http://bit.ly/2NdnMsO
↠ *Mustard/Rust Duvet Set - H&M - http://bit.ly/2YVGWug
↠ *Pink Duvet Set - H&M - http://bit.ly/2NdTs0U
↠ *Rust Waffle Bed Spread - H&M - http://bit.ly/2N8f3Ih
↠ *Large Vase - H&M - http://bit.ly/2YXQTr7
↠ *Small Vase - H&M - http://bit.ly/2YXaPtT
↠ *Tomato Blossom Candle - H&M - http://bit.ly/2NhNXi1
↠ *Wild Mint Candle - H&M - http://bit.ly/2YZYeGs
↠ *Gold Tray - H&M - http://bit.ly/2YYOv34
↠ *Mango Wood Chopping Boards - H&M - http://bit.ly/2YTBSGJ
↠ *Jute Place Mats - H&M - http://bit.ly/2N6xoFA
↠ *Garnier Ombre Solaire Face Tan - http://bit.ly/2YRAbJI
↠ Lush Face Masks - http://bit.ly/2HckiTf

F E A T U R I N G :
↠ Alfie: http://bit.ly/2uKk2oN
↠ Mark: http://bit.ly/29Y2AQ6
↠ Sean: http://bit.ly/2ZdVZi5

W E A R I N G :
⇢ Jumper - Zara - https://go.zara/2P1c86z
⇢ Hair Band -ASOS - SOLD OUT
⇢ *Jeans - Topshop - http://bit.ly/2Nbxeg4
⇢ *Earrings - Rock N Rose - http://bit.ly/2EIlJqB [gift]
⇢*Necklace - Estee Lalonde x Daisy London - http://bit.ly/2NbpNFH [gift]
⇢ White Jumper - H&M - Old, Out of Stock
⇢ *Glasses - Rayban - http://bit.ly/2YY4KO6 [gift]
⇢ Black and white hair band - Oliver Bonas - SOLD OUT
⇢ *Necklace - Missoma - http://bit.ly/2YTilpQ [gift]

C O O L  S H I Z Z
⇢ Filmm App: https://apple.co/2Z3FULG [co founder]
⇢ Cordially Invited: http://bit.ly/2HRDiFm",2019-08-17T16:31:41Z,41341,694,1356757,0
"Playing Catch up, House Sorting, Long Hair & Mini Kindle Review",xhmI1txpAJI,"Playing Catch up, House Sorting, Long Hair & Mini Kindle Review

Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. It is also not a paid for promotion or a collaboration/advert with the brands featured. Anything featured below may have been sent by PR's, however I am never under any obligation to post & only talk about or use products I like & would naturally recommend --

M E N T I O N E D :
↠ Couch to 5k App - https://apple.co/2YZgSxt
↠ Running Trainers - http://bit.ly/2YNCcXC
↠ Water Bottle - http://bit.ly/31w1Z3e
↠ * Amazon Kindle - http://bit.ly/2YJ7Fds

F E A T U R I N G :
↠ Alfie: http://bit.ly/2uKk2oN
↠ Mark: http://bit.ly/29Y2AQ6
↠ Dianne: http://bit.ly/2YKEir5
↠ Joe: http://bit.ly/2GxjKsz

W E A R I N G :
⇢ *Jumper - Sezane - http://bit.ly/2MW0sj2
⇢ *Hair Band - Oliver Bonas - http://bit.ly/2YIP7tx
⇢ *Small Hoops - Rock N Rose - http://bit.ly/2EIlJqB
⇢ *Jeans - Topshop - http://bit.ly/2MY5o6X
⇢ Dress - Rixo - https://www.rixo.co.uk/
⇢ *Earrings - Oliver Bonas - http://bit.ly/2YI93wF
⇢ *Leather Jacket - Allsaints - http://bit.ly/2YESOk6
⇢ *Salmon Jersey Jumpsuit - Asos - http://bit.ly/2WK17JP
⇢ *White Headband - ASOS - http://bit.ly/2N7L6YX
⇢ *Glasses - ASOS - http://bit.ly/2MW0GGU
⇢ *Dungarees - Cheap Monday - ASOS - http://bit.ly/2YJ9vLo
⇢ *White Body Suit - Missguided - http://bit.ly/2MWezVq

C O O L  S H I Z Z
⇢ Filmm App: https://apple.co/2Z3FULG [co founder]
⇢ Cordially Invited: http://bit.ly/2HRDiFm",2019-08-12T16:41:01Z,43460,1124,1256231,0
LAST DAYS & LONDON DAYS | VLOG,JedJUc2dySk,"LAST DAYS & LONDON DAYS
Previous Video: http://bit.ly/2IOl0HJ
Mark: http://bit.ly/1PyjfL9
Shagged, Married, Annoyed Podcast: https://apple.co/2YlkAy0

-- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. It is also not a paid for promotion or a collaboration/advert with the brands featured. Anything featured below may have been sent by PR's, however I am never under any obligation to post & only talk about or use products I like & would naturally recommend --

OUTFITS:
⇢ *Corduroy Jumpsuit - (Similar) - http://bit.ly/2ZQzXyB
⇢ *Leather Jacket - Allsaints - http://bit.ly/2JCxC2R
⇢ *Cut out mini hoops - Missoma - [gifted] - http://bit.ly/2ZRQAds
⇢ Necklace - Wanderlust & Co (Gifted) - http://bit.ly/2tek0nt
⇢ *Orange body con dress - Asos - http://bit.ly/2V8eWl9
⇢ *White Crop Jumper - Miss Selfridge - http://bit.ly/2H4fuOZ
⇢ *Camo Jacket - Topshop - http://bit.ly/2VsBZHq
⇢ Glasses - Rayban [gifted] -  http://bit.ly/2VnkaFt
⇢ *Jagged Hoop Earrings - Meadowlark - http://bit.ly/2Vkay2H
⇢ *Trainers - Adidas Falcon - http://bit.ly/2V5Jd3S

OTHER COOL SHIZZ
⇢ Colourpop X Zoella Makeup Collection: http://bit.ly/2GY0To8
⇢ Cordially Invited: http://bit.ly/2HRDiFm
⇢ Zoella Beauty Products: http://bit.ly/2BWgvJT",2019-06-26T16:01:07Z,31020,722,1042537,0
"HAIR, DONUTS, INTERVIEWS & CLIMBING | WEEKLY VLOG | AD",vQagOa_HS2k,"HAIR, DONUTS, INTERVIEWS & CLIMBING
- This video contains a paid for advertorial for Function Of Beauty
- Click here: https://bit.ly/2UBxdlE to get 20% off your custom formula from Function of Beauty. Available in the US, GB, EU, CA, AUS, and NZ only. Function of Beauty makes unique personalized hair care that is vegan and cruelty-free.

Filmm App: https://apple.co/2Vm8ln8
Zoella X Colourpop Makeup Collection: http://bit.ly/2GY0To8

-- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. It is also not a paid for promotion or a collaboration/advert with the brands featured. Anything featured below may have been sent by PR's, however I am never under any obligation to post & only talk about or use products I like & would naturally recommend --

OUTFITS:
⇢ *White Crop Jumper - New Look - (Similar) http://bit.ly/2HdB7we
⇢ Ooh La La T shirt - Forever Unique - http://bit.ly/3096lxx
⇢ Checkered Trousers - Bershka - http://bit.ly/2TlKfrT
⇢ Future Self Hoodie [gifted] - http://bit.ly/2Q41b1f
⇢ *Camo Jacket - Topshop - http://bit.ly/2VsBZHq
⇢ *Jagged Hoop Earrings - Meadowlark - http://bit.ly/2Vkay2H
⇢ *Ear Cuff - Astrid & Miyu - http://bit.ly/2Ha1Aes
⇢ *Stella Mccartney & Adidas Leggings [gifted] - http://bit.ly/2Vqagay
⇢ *Pink spotty cosy blanket - H&M Home - http://bit.ly/2VqzfKI",2019-05-09T13:22:09Z,29545,714,958661,0
"UPDATES, FRUITS & BIRTHDAY SURPRISES | WEEKLY VLOG",0njRIj9qiFs,"UPDATES, FRUITS & BIRTHDAY SURPRISES

Zoella X Colourpop Makeup Collection : http://bit.ly/2GY0To8
Filmm App : http://bit.ly/2JmwuTy
A Beautiful Mess : http://bit.ly/2Hhzxd9
A Color Story : http://bit.ly/2J6dzgf
Shop Fruits Collection : http://bit.ly/2DP2lbV
Jamie Oliver Victoria sponge Recipe : http://bit.ly/2vHKxuV

-- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. It is also not a paid for promotion or a collaboration/advert with the brands featured. Anything featured below may have been sent by PR's, however I am never under any obligation to post & only talk about or use products I like & would naturally recommend --

*Grey Crop T Shirt - Topshop - http://bit.ly/2H88gd3
*White Oversized Jeans - ASOS - http://bit.ly/2GVapZt
*Heart Necklace - Estella Bartlett - http://bit.ly/2Hav63M
*Jagged Hoop Earrings - Meadowlark - http://bit.ly/2Vkay2H
Trainers - Adidas 
Banana Tracksuit - Lazy Oaf - http://bit.ly/2DTiWLu
*Snake Chain - Daisy London x Estee Lalonde - http://bit.ly/2UL513R
*T Bar Necklace - Daisy London X Estee Lalonde - http://bit.ly/2Vifbu1
*Gold Hoops - ASOS - http://bit.ly/2H4qzj4
Black & White Spotty Dress - Zara - https://go.zara/2LrMCWr
*Cropped Grey Jumper - Miss Selfridge - http://bit.ly/2H4fuOZ",2019-05-07T15:40:04Z,29712,718,1474298,0
BAKING AND BEST FRIENDS | WEEKLY VLOG,HsAdbBVIheE,"BAKING AND BEST FRIENDS
Previous Video: http://bit.ly/2Tc3m6K
Colourpop Website: http://bit.ly/2jaK2Sk

-- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. It is also not a paid for promotion or a collaboration/advert with the brands featured. Anything featured below may have been sent by PR's, however I am never under any obligation to post & only talk about or use products I like & would naturally recommend --

SKINCARE:
⇢ *Allies of Skin Promise Keeper Blemish Facial - http://bit.ly/2F1kByp
⇢ *Glossier Milky Jelly Cleanser - http://bit.ly/2F2DzF3
⇢ *Goop Exfoliating Instant Facial - http://bit.ly/2TAcD9I 
⇢ La Roche Posay Effaclar Duo - http://bit.ly/2XXoey9
⇢ *Dr Roebucks No Worries Hydrating Face Moisturiser - http://bit.ly/2F3pves
⇢ Tatcha Eye Cream - http://bit.ly/2Hlemce
⇢ RevitaBrow Regrowth Serum - http://bit.ly/2TcSTrx

OUTFITS:
⇢ *Hump Day Jumper - Joanie: http://bit.ly/2TDZagX
⇢ *Mom Jeans - BDG Urban Outfitters - (similar) http://bit.ly/2OBLLDK
⇢ Black and Cream Coat - Ducie
⇢ *White T Shirt - http://bit.ly/2TCoPqr

OTHER COOL SHIZZ
⇢ Cordially Invited UK: http://bit.ly/2HRDiFm
⇢ Cordially Invited USA: https://amzn.to/2TSFXYa, http://bit.ly/2UB93sh, http://bit.ly/2HkZ8Es
⇢ Cordially Invited Canada: https://amzn.to/2F4ymwg, http://bit.ly/2T7b9OW
⇢ Zoella Beauty Products: http://bit.ly/2BWgvJT",2019-03-14T15:36:05Z,38823,692,1786051,0
"PANCAKES, P.O. BOX & BIG DECISIONS | WEEKLY VLOG",m6mI4kzKg1Q,"PANCAKES, P.O. BOX & BIG DECISIONS
Previous Video: http://bit.ly/2NOhhLa
Colourpop Website: http://bit.ly/2jaK2Sk

-- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. It is also not a paid for promotion or a collaboration/advert with the brands featured. Anything featured below may have been sent by PR's, however I am never under any obligation to post & only talk about or use products I like & would naturally recommend --

P.O. Box MENTIONS:
⇢ Anne Semonin - http://bit.ly/2UqFeKV
⇢ Joanie Clothing - http://bit.ly/2pxAT8P
⇢ Pixi Beauty - http://bit.ly/2SR3LXZ
⇢ Naked Dough - http://bit.ly/2CbcjDE
⇢ Max Factor Rise and Shine Mascara - http://bit.ly/2EN13xC
⇢ Tata Harper - http://bit.ly/2UrYNCG
⇢ *Cult Beauty - http://bit.ly/2Tqf5zi
⇢ *Kevin Murphy Hydrate Me Mask - http://bit.ly/2TnIdYg
⇢ *Glow Inner Beauty Powder - http://bit.ly/2TmltI5
⇢ *Lanolips Rose Gold 101 Ointment - http://bit.ly/2Tnk8R6
⇢ *Dr Roebucks No Worries Hydrating Face Moisturiser - http://bit.ly/2TnIdYg
⇢ *Alpha H Liquid Gold - http://bit.ly/2TmD0zP
⇢ *Becca Hydramist Set Powder - http://bit.ly/2TpSQK3
⇢ *Girl Undiscovered Under the Waterfall Crystal Cleansing Water - http://bit.ly/2TpSLWL
⇢ *Frank Body Coffee Scrub - http://bit.ly/2EJf4MV

MAKEUP:
⇢ Zoella x Colourpop Brunch Date Eyeshadow Palette [Brand collaboration] - http://bit.ly/2C6DsHV
⇢ Zoella x Colourpop Ultra Matte Liquid Lipstick in ""Self Love Club"" [Brand collaboration] - http://bit.ly/2VLgfCd

OUTFITS:
⇢ *Headband - Anthropologie - http://bit.ly/2EJrKTW
⇢ *Leather Jacket - Allsaints - http://bit.ly/2JCxC2R
⇢ Jumpsuit - Zara - https://go.zara/2EIynpE
⇢ Necklaces - Daisy London x Estee Lalonde [Gifted] - http://bit.ly/2VOVmq3
⇢ *Grey Hoodie - H&M - http://bit.ly/2EHMwDu
⇢ *Black Jumpsuit - ASOS - http://bit.ly/2TnZL6p
⇢ *Spotty Denim Jacket - ASOS (Similar) - http://bit.ly/2TmBk9v
⇢ *Hair Scarf Scrunchie - H&M - http://bit.ly/2ENZfV1
⇢ *Striped Dress - Cheap Monday - (similar) http://bit.ly/2To1qJb
⇢ *Small Gold Hoops - Rock n Rose [Gifted] - http://bit.ly/2EIlJqB

OTHER COOL SHIZZ
⇢ Cordially Invited: http://bit.ly/2HRDiFm
⇢ Zoella Beauty Products: http://bit.ly/2BWgvJT",2019-03-08T15:14:47Z,30654,536,1105438,0
GET READY WITH ME & FEAR OF FALLING | WEEKLY VLOG,XPfJYz8UZ_o,"GET READY WITH ME & FEAR OF FALLING
Previous Video: http://bit.ly/2CbqloJ
Colourpop Website: http://bit.ly/2jaK2Sk

-- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. It is also not a paid for promotion or a collaboration/advert with the brands featured. Anything featured below may have been sent by PR's, however I am never under any obligation to post & only talk about or use products I like & would naturally recommend --

MAKEUP:
⇢ Collection Lasting Perfection Concealer in Fair [Gifted] - http://bit.ly/2KokO04
⇢ *BareMinerals Foundation in Fairly Medium [Gifted]- http://bit.ly/2EGE3jL
⇢ *Real Techniques 200 Expert Face Brush [Gifted] - http://bit.ly/2SZdyQy
⇢ *Clarins Bronzer [Gifted]- http://bit.ly/2Tr2wEg
⇢ Zoella x Colourpop Blush in Soul Mate [Brand collaboration] - http://bit.ly/2tTikjO
⇢ *Mac Dazzle Highlighter [Gifted]- http://bit.ly/2TiKBzx
⇢ *Real Techniques Brush Crush 301 Foundation Brush [Gifted] - http://bit.ly/2Ea2NRq
⇢ *Anastasia Eyebrow Pomade [Gifted] - http://bit.ly/2E6wLpm
⇢ Zoella x Colourpop Brunch Date Eyeshadow Palette, Using Brunch Club. [Brand collaboration] - http://bit.ly/2C6DsHV
⇢ *Marc Jacobs Velvet Noir Major Volume Mascara [Gifted] - http://bit.ly/2EaFBCl
⇢ Zoella x Colourpop Ultra Matte Liquid Lipstick in ""Little One"" [Brand collaboration] - http://bit.ly/2IYFAaq

OUTFITS:
⇢ Red Jumper - Saturday by Megan Ellaby [Gifted] - http://bit.ly/2ERYonJ
⇢ Checked Trousers - Bershka - http://bit.ly/2TlKfrT
⇢ Cream Fluffy Coat - Sissy Boy - http://bit.ly/2XFymvf
⇢ Blue ‘More Self Love’ Hoodie - Urban Outfitters - http://bit.ly/2TnsB75
⇢ *Leather Jacket - Allsaints - http://bit.ly/2JCxC2R



OTHER COOL SHIZZ
⇢ Cordially Invited: http://bit.ly/2HRDiFm
⇢ Zoella Beauty Products: http://bit.ly/2BWgvJT",2019-03-06T14:03:47Z,26262,583,828216,0
